2c968186/732deb1f/0173/513ff8d5/770c;BGY 20;Bau;1158_statistik_2021
2c968105/74481dfb/0174/486f5018/0094;BS EHE 20C;1;1158_2020
2c96949d/8a74024a/018a/7450ed20/0265;BS MT 23;MDS23;1158_2024
2c968186/67cbe214/0167/cbfd1e48/1f0a;Austritt 2020-21;1;1158_2024
2c96949a/7b5cf90b/017b/5db1ed75/00e9;BS IM 21;1;1158_statistik_2022
2c96949d/8606b267/0186/06c0a3ae/0076;BS MGBT 23;1;1158_2022
2c9681e7/7423fcd3/0174/24bab211/49a9;Austritt 23-24;1;1158_2024
2c968105/74e2a67a/0174/e3b4a971/005a;Austritt 23-24;1;1158_2024
2c969491/7b860032/017b/8637df6b/01e2;BS AWIS 21;FIA;1158_statistik_2022
2c96e486/92381020/0192/4eba9f69/402e;BS STH 24;1;1158_2024
2c96e486/8a236187/018a/3b687147/2afe;HBF IT 23B;1;1158_2023
2c9694ae/8219fc4d/0182/1acf5712/0149;BS MT 22;MDS22;1158_2023
2c96e486/7acded71/017b/7c965b98/5e65;BGY 21;Metall;1158_statistik_2023
2c9694ae/82624b12/0182/62fb1fcf/00a3;BS KM 20C;KfzN;1158_statistik_2023
2c96949a/813cc46d/0181/437a7dbb/005a;BS EIA 22;1;1158_2021
2c9681fa/73511cca/0173/5218d288/0508;BS IM 21;1;1158_2024
2c968186/73760232/0173/e7cf1f77/5916;HBF IT 21B;1;1158_2021
2c96e486/82a1dc73/0182/cf755dcd/0efc;BF1 E 22B;1;1158_2022
2c96e486/90fdef6a/0191/5057fda9/6fe7;BS FVT 24A;1;1158_2024
2c96e486/8a236187/018a/3b67eb63/26bb;Austritt 22-23;1;1158_2024
2c968186/67cbe214/0167/cc04c168/1721;BS HF 18A;HoFa;1158_2019
2c96949a/81ebbbe8/0181/ec7080a0/00de;BS MM 22;FMF;1158_2021
2c96e486/7ac37826/017a/cce6d42f/1668;BF2 22A;TECH;1158_2022
2c969491/8a3af6da/018a/428add87/0308;BS BZ 23;BZ23A;1158_statistik_2023
2c969497/8de464a9/018d/e4fb4e96/0035;Gast;1;1158_2023
2c96949d/8a3fefba/018a/40358755/0357;BS KO 22B;1;1158_2023
2c96949b/85335f5c/0185/33f9808b/0063;BS KO 22A;1;1158_2022
2c96949b/7ae6d80c/017a/e77b87b3/013f;BS KM 21B;KfzP;1158_statistik_2021
2c969491/7b7bc074/017b/7bf3de34/0107;BS EHE 21A;1;1158_2022
2c96e486/915515a9/0191/b7b3bacb/739d;BS FI 24B;FIS;1158_2024
2c968186/67cbe214/0167/cc03aa64/73a3;FS APZ 22;1;1158_statistik_2022
2c9681fa/73fad7b4/0173/fc8190b9/04ba;BS KM 20A;KfzP;1158_2022
2c9681e7/732d917a/0173/2d9f806c/004f;Austritt 23-24;1;1158_2024
2c9681fa/73511cca/0173/52272906/05cf;BS IM 20A;1;1158_statistik_2021
2c96e486/82a1dc73/0182/cf8f286e/1c2d;BS MM 24;FMF;1158_2024
2c968186/67cbe214/0167/cc055a28/2acc;BS FI 20B;FIS;1158_statistik_2021
2c96949d/7b817b22/017b/82182737/0257;BS KO 21A;1;1158_2022
2c96949d/7b863a1b/017b/86fd138c/04c2;BS HF 21Bzu;HoFa;1158_2021
2c969491/8a46018e/018a/46dd202a/024a;BS MA 22A;MA22;1158_2023
2c96e486/7acded71/017b/7c99cd2b/637a;BGY 21;Medien;1158_2023
2c9681fa/73fad7b4/0173/fcb61cf3/06fc;BS KM 20C;KfzN;1158_2020
2c969491/7af0c704/017a/f1444464/007a;Austritt 23-24;1;1158_2024
2c9681fa/73b8322c/0173/b8c3c3bf/01ee;BS MTR 20;1;1158_2023
2c96949d/926fe5ef/0192/754ab37f/01b0;BS RE 24;ReFa;1158_2024
2c968186/67cbe214/0167/cbfe74e0/4b4b;BS MTR 17A;1;1158_2018
2c96e486/8a236187/018a/3b67ed06/285e;HBF ME 23B;1;1158_2024
2c96949b/88f6f1b6/0188/f780690a/0043;BS HF 23B;HoFa;1158_statistik_2023
2c96949d/8f7b178e/018f/7bf03a6b/0127;BS KO 24B;1;1158_2024
2c96949a/7b5cf90b/017b/5dce7dc2/0139;BS IM 21;1;1158_2022
2c96e486/7ac37826/017a/cce7d023/197e;BGY 23;Bau;1158_2024
2c969491/7b80dd38/017b/82032851/04dd;Austritt 23-24;1;1158_2024
2c9681e9/6d3dbe62/016d/3df4bb3d/0004;BS MTR 21;1;1158_2024
2c9681e9/6c6577a9/016c/66bf9b79/0500;BS FI 21B;FIS;1158_statistik_2021
2c969491/77e3462a/0177/e363120f/0035;FS APZ 21;1;1158_statistik_2022
2c9681fa/73511cca/0173/5218d288/0508;BS IM 20;1;1158_2023
2c96949b/84d17792/0184/d203e125/0092;BS KO 22B;1;1158_statistik_2023
2c9694ae/82fd04c2/0182/fdca3945/03be;BS KO 22A;1;1158_2023
2c96e486/7acded71/017b/7c10c5dd/6bbd;BS MDP 22;MGD;1158_2024
2c9694ae/83784519/0183/78be4e9a/0045;BS EHE 23A;1;1158_statistik_2023
2c9694ae/81d74485/0181/d80589c0/0022;BS BR/KD 22;BA22;1158_statistik_2022
2c96949a/8ab1a7ac/018a/bc0877ee/04c0;BS FI 23A;FIS;1158_statistik_2023
2c9681e7/71bf422e/0171/bf4d539d/0041;BS FVT 20;1;1158_2021
2c9681ec/72dfce13/0172/e01ac9ab/0091;BS KM 20A;KFMKF;1158_2019
2c96949a/893efab3/0189/49e54b80/02e5;BS FI 23B;FIS;1158_2022
2c96e486/915515a9/0191/6fd885b0/31fa;BS FI 24B;FIS;1158_2024
2c969491/7d9402d2/017d/94043994/0004;BS MA 21A;MA21;1158_statistik_2022
2c969491/7b82ee2a/017b/8353d24c/024b;BS FI 21D;FIS;1158_statistik_2023
2c968186/67cbe214/0167/cc052a01/249d;Austritt 2020-21;1;1158_2023
2c96e486/8a236187/018a/3b67e9ee/255a;HBF ME 23B;1;1158_2024
2c96e486/8a236187/018a/3afcfa6d/49f3;Austritt 22-23;1;1158_statistik_2023
2c969491/7ae62dff/017a/e8c3348c/01ce;BS ML 21;ML21;1158_2022
2c96e486/8a236187/018a/3b68707d/29ec;HBF IT 23B;1;1158_statistik_2023
2c96949a/825809e0/0182/6cbe6953/03ab;BS FI 22D;FIA;1158_2023
2c96e486/82a1dc73/0182/cf8f285f/1c0f;Schüler ohne Klassenzuordnung;1;1158_2024
2c96e486/7acded71/017b/7c2a8536/007f;HBF IT 21A;1;1158_2022
2c9694ae/830c103f/0183/0d888e8d/033d;BS SYS 22;SG;1158_2023
2c969491/77193bfb/0177/1acee163/00c2;BS FI 21B;FIS;1158_statistik_2021
2c96949a/88c2db4b/0188/d77e3e39/0366;BS FI 23B;FIS;1158_2022
2c9694ae/830d8fdd/0183/0dab273c/00a7;BS IM 22;1;1158_statistik_2023
2c96e486/8a236187/018a/3b0cc5d6/5b3a;BVJ S 23B;1;1158_2023
2c968186/67cbe214/0167/cc08fdbe/772b;FS APZ 22;APZ;1158_statistik_2023
2c968186/67cbe214/0167/cbff8f82/6f3a;BS KBK 20+;KFMKF18;1158_statistik_2023
2c969491/8ab0f7f9/018a/b282adce/0428;Austritt 23-24;1;1158_2024
2c969491/7b4d6a95/017b/4e003d05/024c;BS BGZI 21;ZI21;1158_statistik_2021
2c969491/77c9e589/0177/ca139c2a/0057;BS EHE 20A;1;1158_2020
2c96e486/91efde84/0192/0469d615/02cb;BS BGZI 24;ZI24;1158_2024
2c9681fa/73c27ef5/0173/c31c378b/02a7;BS FI 20B;FIS;1158_statistik_2021
2c96e486/90fdef6a/0191/505e0143/7abe;BS ML 24;BO24;1158_2024
2c96e486/8a236187/018a/4ad374da/79f4;BGY 23;Medien;1158_2024
2c96949a/90c9de89/0190/e920946b/0854;BS EHE 24C;1;1158_2024
2c96949a/82c4171b/0182/ca1f54c7/03b7;BS AWIS 22;FIA;1158_statistik_2023
2c969491/7b768fde/017b/76d38b50/00cf;BS MGDP 21;MGD;1158_statistik_2021
2c969491/7b785666/017b/78ccab7a/021b;BS EIB 21;1;1158_2023
2c96949d/821007a8/0182/10099b13/0005;BS KO 21B;1;1158_2023
2c969491/7b4d6a95/017b/4da9c5b7/0155;BS ZI 21;ZI21;1158_2023
2c96e486/8a236187/018a/3b0c664a/570d;BVJ 23C;1;1158_2023
2c9694ae/82f2a7db/0182/f2d48895/00ad;BS MGDP 22;MGD;1158_2022
2c969491/7b768fde/017b/77818bed/02d4;BS MT 21;MDR21;1158_2023
2c969491/7b61fb62/017b/624ffa8b/0177;BS MA 21A;MA21;1158_2022
2c968186/67cbe214/0167/cbfb8970/6aad;BS MTR 18A;1;1158_2018
2c968186/73760232/0173/bdd7a075/1c03;FS APZ 20;1;1158_2020
2c9681ec/6bb11d8b/016b/b1218c8a/0034;BS MGDP 21;MGP;1158_2023
2c9681fa/73511cca/0173/51aee1fc/01dd;BS EHE 20C;1;1158_2021
2c968186/73760232/0173/bdb3bef8/1506;FS APD 20;1;1158_2021
2c96949d/7b817b22/017b/82182737/0257;BS KO 21A;1;1158_statistik_2022
2c969491/7b80dd38/017b/81873d97/031b;BS FI 21D;FIA;1158_2021
2c9681ec/72dfce13/0172/e00f17df/0068;BS KM 20B;KfzP;1158_2023
2c96949b/82fd42ea/0182/fd6575cd/0030;BS FVT 22A;1;1158_2022
2c96e486/915515a9/0191/746ff6a9/4a14;BS EHI 24;1;1158_2024
2c96e486/82a1dc73/0182/cf80f24c/1389;Austritt 23-24;1;1158_2024
2c9681e7/71bf422e/0171/bf4d539d/0041;Austritt 23-24;1;1158_2024
