1027_25102004;25102004;Industriemechaniker/Industriemechanikerin;2c9681fa/73511cca/0173/52212953/056c
1027_94512001;94512001;Fachkraft für Veranstaltungstechnik;2c96e486/91efde84/0192/046734a4/7df5
1027_26112002;26112002;Mechatroniker/Mechatronikerin;2c9681ec/72e038fa/0172/e0d8778b/0091
1027_29302004;29302004;Koch/Köchin;2c96949d/8a3b1df6/018a/3b5b65e1/04e8
1027_25102004;25102004;Industriemechaniker/Industriemechanikerin;2c9681fa/73511cca/0173/5214491f/04be
1027_26213001;26213001;Elektroniker für Betriebstechnik/Elektronikerin für Betriebstechnik;2c96e486/915515a9/0191/74656f3b/7aed
1027_43102002-SI-DS;43102002-SI-DS;Fachinformatiker/Fachinformatikerin - Fachrichtung Systemintegration (+ duales Studium);2c968186/67cbe214/0167/cc041252/0119
1027_26312005;26312005;Informationselektroniker/Informationselektronikerin;2c96949a/8a6a1c07/018a/6e7a9961/02c3
1027_63222001;63222001;Hotelfachmann/Hotelfachfrau;2c9694ba/8a4acd9d/018a/4b08fa9a/00ce
1027_43102001-SI;43102001-SI;Fachinformatiker/Fachinformatikerin - Fachrichtung Systemintegration;2c969491/778ae6d6/0177/8b8fa77d/0034
1027_25212013-PT;25212013-PT;Kraftfahrzeugmechatroniker/Kraftfahrzeugmechatronikerin - Schwerpunkt Personenkraftwagentechnik;2c96949b/7ae6d80c/017a/e7774f3c/0129
1027_99000100-BJ;99000100-BJ;BVJ;2c969491/88d27b94/0188/dd08780a/10b0
1027_24512003-FM;24512003-FM;Feinwerkmechaniker/Feinwerkmechanikerin - Schwerpunkt Feinmechanik;2c96949a/7b5cf90b/017b/5de3bace/01fe
1027_23212006-PR;23212006-PR;Mediengestalter Digital und Print/Mediengestalterin Digital und Print - Fachrichtung Printmedien;2c9694ae/82341c50/0182/3490798f/005d
1027_43412002-AE;43412002-AE;Fachinformatiker/Fachinformatikerin - Fachrichtung Anwendungsentwicklung;2c96949a/8a2b5ced/018a/2b8cf9aa/014c
1027_43102001-SI;43102001-SI;Fachinformatiker/Fachinformatikerin - Fachrichtung Systemintegration;2c96e486/915515a9/0191/6fd88619/3283
1027_62312001-BA;62312001-BA;Fachverkäufer im Lebensmittelhandwerk/Fachverkäuferin im Lebensmittelhandwerk - Schwerpunkt Bäckerei;2c96949d/84be492e/0184/f647d3de/0e45
1027_21232001-SA;21232001-SA;Steinmetz und Steinbildhauer/Steinmetzin und Steinbildhauerin - Fachrichtung Steinmetzarbeiten;2c969491/7ba4ed30/017b/a59bb930/0288
1027_99000100-BJ;99000100-BJ;BVJ;2c96e486/8a236187/018a/3b0c68f8/59da
1027_99000100-BJ;99000100-BJ;BVJ;2c9681fa/734c0a9f/0173/4cb89b8d/00ab
1027_27212001-AT;27212001-AT;Bauzeichner/Bauzeichnerin - Schwerpunkt Architektur;2c969491/84842e2f/0184/852cb95e/003a
1027_63222001;63222001;Hotelfachmann/Hotelfachfrau;2c9681e9/6c4155dc/016c/415b0ea2/0035
1027_23212006-PR;23212006-PR;Mediengestalter Digital und Print/Mediengestalterin Digital und Print - Fachrichtung Printmedien;2c96949d/89629f72/0189/68aac517/04c4
1027_43412003-AE-DS;43412003-AE-DS;Fachinformatiker/Fachinformatikerin - Fachrichtung Anwendungsentwicklung (+ duales Studium);2c9681fa/73bd23b6/0173/bddb299e/04b9
1027_94512001;94512001;Fachkraft für Veranstaltungstechnik;2c969491/7b768fde/017b/77e6da65/0497
1027_63222001;63222001;Hotelfachmann/Hotelfachfrau;2c96949d/8a5f3665/018a/600677c9/060d
1027_26212006-EG;26212006-EG;Elektroniker/Elektronikerin - Fachrichtung Energie- und Gebäudetechnik;2c968105/74481dfb/0174/494712ea/0192
1027_63222001;63222001;Hotelfachmann/Hotelfachfrau;2c96949d/8a4a51cf/018a/4acd52e7/01ac
1027_26312007;26312007;IT-System-Elektroniker/IT-System-Elektronikerin;2c969491/7b860032/017b/86119905/0090
1027_94512001;94512001;Fachkraft für Veranstaltungstechnik;2c96949d/8a74024a/018a/8899d5de/0a5a
1027_99000100-BJ;99000100-BJ;BVJ;2c96e486/8a236187/018a/3b0c6974/5a7d
1027_99000100-BJ;99000100-BJ;BVJ;2c969491/7db26ff0/017d/b2a3ba22/0006
1027_43412002-AE;43412002-AE;Fachinformatiker/Fachinformatikerin - Fachrichtung Anwendungsentwicklung;2c96949a/815b9e2e/0181/5c297a36/0288
1027_26212006-EG;26212006-EG;Elektroniker/Elektronikerin - Fachrichtung Energie- und Gebäudetechnik;2c969491/7b7bc074/017b/7c317ffa/022a
1027_26312002;26312002;Elektroniker für Informations- und Systemtechnik/Elektronikerin für Informations- und Systemtechnik;2c9681fa/73bd23b6/0173/bdf109e2/0582
1027_27212001-AT;27212001-AT;Bauzeichner/Bauzeichnerin - Schwerpunkt Architektur;2c969491/804ad1fe/0180/4b319d7a/0141
1027_99000100-BJ;99000100-BJ;BVJ;2c96e486/8a236187/018a/3afd3aa8/4c4f
1027_63212002;63212002;Kaufmann für Hotelmanagement/Kauffrau für Hotelmanagement;2c9694ae/82fd04c2/0182/fd23abf6/0088
1027_43412003-AE-DS;43412003-AE-DS;Fachinformatiker/Fachinformatikerin - Fachrichtung Anwendungsentwicklung (+ duales Studium);2c96949a/815b9e2e/0181/5c257077/0255
1027_23412004;23412004;Medientechnologe Siebdruck/Medientechnologin Siebdruck;2c96949d/89629f72/0189/68a00eeb/03d8
1027_43102001-SI;43102001-SI;Fachinformatiker/Fachinformatikerin - Fachrichtung Systemintegration;2c969491/76461963/0176/469128d1/0012
1027_94512001;94512001;Fachkraft für Veranstaltungstechnik;2c96949d/88b891cb/0188/bdd6f0c6/008f
1027_29302004;29302004;Koch/Köchin;2c96e486/9017c83b/0190/34e7f7c1/7aa0
1027_62322001-FL;62322001-FL;Fachverkäufer im Lebensmittelhandwerk/Fachverkäuferin im Lebensmittelhandwerk - Schwerpunkt Fleischerei;2c96949d/8b1d8559/018b/1dd80bb9/0004
1027_99000100-BJ;99000100-BJ;BVJ;2c96949b/91a29fc5/0191/a2d12af0/0101
1027_63212001;63212001;Hotelkaufmann/Hotelkauffrau;2c96e486/90fdef6a/0191/54d0a439/35a7
1027_25212012-NT;25212012-NT;Kraftfahrzeugmechatroniker/Kraftfahrzeugmechatronikerin - Schwerpunkt Nutzfahrzeugtechnik;2c9681fa/73fad7b4/0173/fca91bcb/066c
1027_33112001;33112001;Fliesen-, Platten- und Mosaikleger/Fliesen-, Platten- und Mosaiklegerin;2c969491/7b61fb62/017b/61fd8931/0007
1027_29302004;29302004;Koch/Köchin;2c9694ae/80ac6681/0180/ac7c223f/0041
1027_29302004;29302004;Koch/Köchin;2c9694ae/82fd04c2/0182/fdc51966/039d
1027_99000100-BJ;99000100-BJ;BVJ;2c96e486/8a236187/018a/3b0c6698/5740
1027_94512001;94512001;Fachkraft für Veranstaltungstechnik;2c96e486/90fdef6a/0191/5057ff1d/717e
1027_26212006-EG;26212006-EG;Elektroniker/Elektronikerin - Fachrichtung Energie- und Gebäudetechnik;2c96e486/90c55a3e/0190/d9d90a3b/1a4d
1027_43412003-AE-DS;43412003-AE-DS;Fachinformatiker/Fachinformatikerin - Fachrichtung Anwendungsentwicklung (+ duales Studium);2c96949a/8a5e99ca/018a/65640212/06ef
1027_43412003-AE-DS;43412003-AE-DS;Fachinformatiker/Fachinformatikerin - Fachrichtung Anwendungsentwicklung (+ duales Studium);2c96e486/915515a9/0191/6fd8871a/33d1
1027_94512001;94512001;Fachkraft für Veranstaltungstechnik;2c96949d/8a3b1df6/018a/3b4283f0/041c
1027_26212006-EG;26212006-EG;Elektroniker/Elektronikerin - Fachrichtung Energie- und Gebäudetechnik;2c96e486/90c55a3e/0190/d9d908c4/18e5
1027_94512001;94512001;Fachkraft für Veranstaltungstechnik;2c96949b/82fd42ea/0182/fd4e97d1/000a
1027_29232003;29232003;Fleischer/Fleischerin;2c96949d/8a69e347/018a/6bcf155b/026a
1027_26212006-EG;26212006-EG;Elektroniker/Elektronikerin - Fachrichtung Energie- und Gebäudetechnik;2c96949a/8a4b645a/018a/4f9ca55b/01f3
1027_25122003-MK;25122003-MK;Maschinen- und Anlagenführer/Maschinen- und Anlagenführerin - Schwerpunkt Metall- und Kunststofftechnik;2c96810e/6bd5cbf4/016b/d5e572f2/0061
1027_63222001;63222001;Hotelfachmann/Hotelfachfrau;2c96949d/7a566bcf/017a/56faa997/004e
1027_25122003-MK;25122003-MK;Maschinen- und Anlagenführer/Maschinen- und Anlagenführerin - Schwerpunkt Metall- und Kunststofftechnik;2c96e486/915515a9/0191/749d726b/2245
1027_43412002-AE;43412002-AE;Fachinformatiker/Fachinformatikerin - Fachrichtung Anwendungsentwicklung;2c96e486/915515a9/0191/6fd886c0/3359
1027_29222001;29222001;Bäcker/Bäckerin;2c9694a0/916963be/0191/69929a63/0091
1027_43412002-AE;43412002-AE;Fachinformatiker/Fachinformatikerin - Fachrichtung Anwendungsentwicklung;2c96949a/815b9e2e/0181/5cfa0786/04f5
1027_43412002-AE;43412002-AE;Fachinformatiker/Fachinformatikerin - Fachrichtung Anwendungsentwicklung;2c96949a/8a2b5ced/018a/2b76a8cf/0098
1027_43412003-AE-DS;43412003-AE-DS;Fachinformatiker/Fachinformatikerin - Fachrichtung Anwendungsentwicklung (+ duales Studium);2c96e486/915515a9/0191/6fd88581/31bc
1027_29302004;29302004;Koch/Köchin;2c96e486/90fdef6a/0191/5054fb3e/67e9
1027_27212013-TSL;27212013-TSL;Bauzeichner/Bauzeichnerin - Schwerpunkt Tief-, Straßen- und Landschaftsbau;
1027_63302003;63302003;Fachmann für Restaurants und Veranstaltungsgastronomie/Fachfrau für Restaurants und Veranstaltungsgastronomie;2c96949d/8c432ef6/018c/43ddb20b/003e
1027_29302004;29302004;Koch/Köchin;2c96949d/8702fa00/0187/0e3dfe40/01f2
1027_26122001;26122001;Elektroniker für Automatisierungstechnik/Elektronikerin für Automatisierungstechnik;2c96949a/820fd574/0182/1a8d5fe1/01a9
1027_94512001;94512001;Fachkraft für Veranstaltungstechnik;2c9694ae/81d74485/0181/d8ba9b9f/00f4
1027_62312001-BA;62312001-BA;Fachverkäufer im Lebensmittelhandwerk/Fachverkäuferin im Lebensmittelhandwerk - Schwerpunkt Bäckerei;2c9694ae/8098b270/0180/98bfa6e4/001c
1027_63302003;63302003;Fachmann für Restaurants und Veranstaltungsgastronomie/Fachfrau für Restaurants und Veranstaltungsgastronomie;2c96949d/88b891cb/0188/bdfa16e1/02e7
1027_43412002-AE;43412002-AE;Fachinformatiker/Fachinformatikerin - Fachrichtung Anwendungsentwicklung;2c96e486/915515a9/0191/6fd88743/33fe
1027_43102001-SI;43102001-SI;Fachinformatiker/Fachinformatikerin - Fachrichtung Systemintegration;2c9681ec/7304d9e5/0173/04f13bfd/002a
1027_29302004;29302004;Koch/Köchin;2c96949d/7b817b22/017b/82182737/0257
1027_43102001-SI;43102001-SI;Fachinformatiker/Fachinformatikerin - Fachrichtung Systemintegration;2c969491/7b82ee2a/017b/8353d24c/024b
1027_43102001-SI;43102001-SI;Fachinformatiker/Fachinformatikerin - Fachrichtung Systemintegration;2c96e486/92381020/0192/7552c826/660c
1027_43412002-AE;43412002-AE;Fachinformatiker/Fachinformatikerin - Fachrichtung Anwendungsentwicklung;2c9681e8/6d19b7ca/016d/1b4af0d6/0184
1027_26112002;26112002;Mechatroniker/Mechatronikerin;2c96949a/7b62522a/017b/6313e0c8/02ca
1027_94512001;94512001;Fachkraft für Veranstaltungstechnik;2c96949d/8a69e347/018a/69eed001/002f
1027_26212006-EG;26212006-EG;Elektroniker/Elektronikerin - Fachrichtung Energie- und Gebäudetechnik;2c96e486/90c55a3e/0190/d9d906e6/182f
1027_99000100-BJ;99000100-BJ;BVJ;2c96e486/915515a9/0191/79c94ea8/31e3
1027_63222001;63222001;Hotelfachmann/Hotelfachfrau;2c9694ae/8098b270/0180/98dc2731/0077
1027_99000100-BJ;99000100-BJ;BVJ;2c96e486/8a236187/018a/3b0cc61a/5b94
1027_21232001-SA;21232001-SA;Steinmetz und Steinbildhauer/Steinmetzin und Steinbildhauerin - Fachrichtung Steinmetzarbeiten;2c96949d/9179a7e9/0191/79d1391e/0137
1027_43102001-SI;43102001-SI;Fachinformatiker/Fachinformatikerin - Fachrichtung Systemintegration;2c96949a/8d63784e/018d/649e1894/0329
1027_26212006-EG;26212006-EG;Elektroniker/Elektronikerin - Fachrichtung Energie- und Gebäudetechnik;2c968186/732deb1f/0173/4d2550e1/73ae
1027_21232001-SA;21232001-SA;Steinmetz und Steinbildhauer/Steinmetzin und Steinbildhauerin - Fachrichtung Steinmetzarbeiten;2c969491/8a21c8c9/018a/223ec863/033f
1027_43102022-SI;43102022-SI;Fachinformatiker/in FR Systemintegration Industrie ausgelaufener Beruf;
1027_26212006-EG;26212006-EG;Elektroniker/Elektronikerin - Fachrichtung Energie- und Gebäudetechnik;2c96e486/915515a9/0191/9dee5635/7a8c
1027_29232003;29232003;Fleischer/Fleischerin;2c9694ae/82ed601f/0182/edef7e18/00a1
1027_99000100-BJ;99000100-BJ;BVJ;2c969491/7eaec5d6/017e/af098423/002c
1027_26212006-EG;26212006-EG;Elektroniker/Elektronikerin - Fachrichtung Energie- und Gebäudetechnik;2c96949a/81cd78d9/0181/d7e46499/02ec
1027_23212006-PR;23212006-PR;Mediengestalter Digital und Print/Mediengestalterin Digital und Print - Fachrichtung Printmedien;2c96949b/8962a58a/0189/63f4812c/0022
1027_26312002;26312002;Elektroniker für Informations- und Systemtechnik/Elektronikerin für Informations- und Systemtechnik;2c9681ec/73dcd92f/0173/dcdb8140/0004
1027_26112002;26112002;Mechatroniker/Mechatronikerin;2c9681ec/6a91f895/016a/92518b1d/0123
1027_33112001;33112001;Fliesen-, Platten- und Mosaikleger/Fliesen-, Platten- und Mosaiklegerin;2c96e486/932f8199/0193/44ad06a6/0210
1027_43102001-SI;43102001-SI;Fachinformatiker/Fachinformatikerin - Fachrichtung Systemintegration;2c96e486/915515a9/0191/6fd885f6/3254
1027_43102001-SI;43102001-SI;Fachinformatiker/Fachinformatikerin - Fachrichtung Systemintegration;2c96949a/82c4171b/0182/cf0eede6/075c
1027_94532002;94532002;Mediengestalter Bild und Ton/Mediengestalterin Bild und Ton;2c96949d/89629f72/0189/689f36f5/03b6
1027_25212014-SH;25212014-SH;Kraftfahrzeugmechatroniker/Kraftfahrzeugmechatronikerin - Schwerpunkt System- und Hochvolttechnik;2c9681fa/73bd23b6/0173/bd69ef8f/00ca
1027_26112002;26112002;Mechatroniker/Mechatronikerin;2c9681fa/73b8322c/0173/b91d87da/028d
1027_23212002-KV;23212002-KV;Mediengestalter Digital und Print/Mediengestalterin Digital und Print - Fachrichtung Konzeption und Visualisierung;2c9694ae/82341c50/0182/34abd308/0077
1027_43102001-SI;43102001-SI;Fachinformatiker/Fachinformatikerin - Fachrichtung Systemintegration;2c96949a/815b9e2e/0181/5cda0bdf/03ee
1027_99000100-BJ;99000100-BJ;BVJ;2c969491/7ff82016/017f/f911ffe7/035b
1027_26212006-EG;26212006-EG;Elektroniker/Elektronikerin - Fachrichtung Energie- und Gebäudetechnik;2c96949a/8165d537/0181/672c6b78/0055
1027_99000100-BJ;99000100-BJ;BVJ;2c96e486/915515a9/0191/79b9b601/204a
1027_27212001-AT;27212001-AT;Bauzeichner/Bauzeichnerin - Schwerpunkt Architektur;2c969491/82ed4561/0182/edc24072/00f4
1027_26213001;26213001;Elektroniker für Betriebstechnik/Elektronikerin für Betriebstechnik;2c96949a/8a5e99ca/018a/64be803d/0605
1027_32122001;32122001;Maurer/Maurerin;2c969491/80d08fd4/0180/d1bab5c8/0020
1027_33322001;33322001;Zimmerer/Zimmerin;2c96e486/915515a9/0191/5a10af60/1eda
1027_99000100-BJ;99000100-BJ;BVJ;2c9681fa/74293c61/0174/29fc9b1e/00a0
1027_62312001-BA;62312001-BA;Fachverkäufer im Lebensmittelhandwerk/Fachverkäuferin im Lebensmittelhandwerk - Schwerpunkt Bäckerei;2c9694ae/8257f577/0182/581af7fd/0052
1027_32122001;32122001;Maurer/Maurerin;2c969491/7b527f31/017b/52800884/0003
1027_63222001;63222001;Hotelfachmann/Hotelfachfrau;2c9694c0/804b4c2f/0180/4b5506c2/001d
1027_26213001;26213001;Elektroniker für Betriebstechnik/Elektronikerin für Betriebstechnik;2c96949a/872bdaa6/0187/32741b8c/0139
1027_94532002;94532002;Mediengestalter Bild und Ton/Mediengestalterin Bild und Ton;2c96949d/8a3fefba/018a/403ca6ee/0414
1027_26212006-EG;26212006-EG;Elektroniker/Elektronikerin - Fachrichtung Energie- und Gebäudetechnik;2c9681fa/73bd23b6/0173/bdd1260f/0453
1027_29222001;29222001;Bäcker/Bäckerin;2c96e486/915515a9/0191/b2002c15/6e43
1027_43412003-AE-DS;43412003-AE-DS;Fachinformatiker/Fachinformatikerin - Fachrichtung Anwendungsentwicklung (+ duales Studium);2c969491/7b860032/017b/8640396d/021a
1027_63302008-SG;63302008-SG;Fachkraft für Gastronomie - Schwerpunkt Systemgastronomie;2c96e486/91efde84/0192/046dccd9/0820
1027_32102005-MA;32102005-MA;Hochbaufacharbeiter/Hochbaufacharbeiterin - Schwerpunkt Maurerarbeiten;2c969491/7b4d6a95/017b/4e9fa1e4/0403
1027_26312005;26312005;Informationselektroniker/Informationselektronikerin;2c96949a/825809e0/0182/63129aec/024d
1027_43102001-SI;43102001-SI;Fachinformatiker/Fachinformatikerin - Fachrichtung Systemintegration;2c969491/77a971fd/0177/abe6bd5e/03da
1027_43232005-DS;43232005-DS;Kaufmann für IT-System-Management/Kauffrau für IT-System-Management (+ duales Studium);
1027_32222002;32222002;Straßenbauer/Straßenbauerin;2c969491/8a3af6da/018a/429d0b7c/0462
1027_32102005-MA;32102005-MA;Hochbaufacharbeiter/Hochbaufacharbeiterin - Schwerpunkt Maurerarbeiten;2c969491/82f2830b/0182/f2e0cd75/00c0
1027_26112002;26112002;Mechatroniker/Mechatronikerin;2c96949a/8a2b5ced/018a/2c588394/0753
1027_25212013-PT;25212013-PT;Kraftfahrzeugmechatroniker/Kraftfahrzeugmechatronikerin - Schwerpunkt Personenkraftwagentechnik;2c9681fa/73bd23b6/0173/bd6ffb9d/0106
1027_63312001;63312001;Fachmann für Systemgastronomie/Fachfrau für Systemgastronomie;2c96e486/915515a9/0191/557eb46c/0391
1027_43102001-SI;43102001-SI;Fachinformatiker/Fachinformatikerin - Fachrichtung Systemintegration;2c96e486/915515a9/0191/b7e1077c/5d92
1027_43412002-AE;43412002-AE;Fachinformatiker/Fachinformatikerin - Fachrichtung Anwendungsentwicklung;2c96e486/8b1ee4e6/018b/ae7ebc0c/788e
1027_61122001-BP;61122001-BP;Mediengestalter Digital und Print/Mediengestalterin Digital und Print - Fachrichtung Beratung und Planung;2c96949d/91552bac/0191/552f63cc/0021
1027_63302007-RS;63302007-RS;Fachkraft für Gastronomie - Schwerpunkt Restaurantservice;2c96e486/93008e53/0193/256453b8/7d70
1027_26312007;26312007;IT-System-Elektroniker/IT-System-Elektronikerin;2c968186/732deb1f/0173/5140a7f2/78b3
1027_26312005;26312005;Informationselektroniker/Informationselektronikerin;2c96e486/915515a9/0191/746ff684/49e7
1027_25102004;25102004;Industriemechaniker/Industriemechanikerin;2c96e486/82a1dc73/0182/cf80f20e/1330
1027_26122001;26122001;Elektroniker für Automatisierungstechnik/Elektronikerin für Automatisierungstechnik;2c969491/7b785666/017b/787f5b3c/0101
1027_29302004;29302004;Koch/Köchin;2c96949d/88d314cf/0188/d81d29d0/00c5
1027_21232001-SA;21232001-SA;Steinmetz und Steinbildhauer/Steinmetzin und Steinbildhauerin - Fachrichtung Steinmetzarbeiten;2c96e486/92052b96/0192/2359a386/01f8
1027_33322001;33322001;Zimmerer/Zimmerin;2c969491/82f2830b/0182/f3bfd220/0492
1027_43412002-AE;43412002-AE;Fachinformatiker/Fachinformatikerin - Fachrichtung Anwendungsentwicklung;2c96e486/915515a9/0191/6fd885a4/31e9
1027_43102001-SI;43102001-SI;Fachinformatiker/Fachinformatikerin - Fachrichtung Systemintegration;2c96949a/815b9e2e/0181/5cc2fc7c/030f
1027_63302007-RS;63302007-RS;Fachkraft für Gastronomie - Schwerpunkt Restaurantservice;2c96949d/8a3fefba/018a/40257309/00b3
1027_33212010-GI;33212010-GI;Maler und Lackierer/Malerin und Lackiererin - Fachrichtung Gestaltung und Instandhaltung;2c969491/8b2783f7/018b/28507d58/0173
1027_25212012-NT;25212012-NT;Kraftfahrzeugmechatroniker/Kraftfahrzeugmechatronikerin - Schwerpunkt Nutzfahrzeugtechnik;2c96949b/7ae6d80c/017a/e7630128/00e7
1027_27212013-TSL;27212013-TSL;Bauzeichner/Bauzeichnerin - Schwerpunkt Tief-, Straßen- und Landschaftsbau;2c96e486/7acded71/017a/f6470904/4269
1027_27212013-TSL;27212013-TSL;Bauzeichner/Bauzeichnerin - Schwerpunkt Tief-, Straßen- und Landschaftsbau;2c96e486/90fdef6a/0191/5029f5b5/3629
1027_99000100-BJ;99000100-BJ;BVJ;2c969491/80833340/0180/846d8789/005a
1027_27212001-AT;27212001-AT;Bauzeichner/Bauzeichnerin - Schwerpunkt Architektur;2c968186/732deb1f/0173/513ff9ef/777e
1027_94512001;94512001;Fachkraft für Veranstaltungstechnik;2c96949d/88b891cb/0188/bdea8e1d/01bf
1027_43412002-AE;43412002-AE;Fachinformatiker/Fachinformatikerin - Fachrichtung Anwendungsentwicklung;2c96949a/815b9e2e/0181/5c1918e7/023c
1027_99000100-BJ;99000100-BJ;BVJ;2c96e486/8a236187/018a/3b0c6772/582c
1027_63312001;63312001;Fachmann für Systemgastronomie/Fachfrau für Systemgastronomie;2c96949d/8a74024a/018a/74641251/02ef
1027_94512001;94512001;Fachkraft für Veranstaltungstechnik;2c96949d/88b891cb/0188/bde648cc/0149
1027_43412002-AE;43412002-AE;Fachinformatiker/Fachinformatikerin - Fachrichtung Anwendungsentwicklung;2c96e486/915515a9/0191/6fd886a9/333b
1027_63312001;63312001;Fachmann für Systemgastronomie/Fachfrau für Systemgastronomie;2c9694ae/82fd04c2/0182/fd5f8353/01bb
1027_24512003-FM;24512003-FM;Feinwerkmechaniker/Feinwerkmechanikerin - Schwerpunkt Feinmechanik;2c969497/858683cb/0185/8698eaf9/003c
1027_32122001;32122001;Maurer/Maurerin;2c96949a/7e66c005/017e/673bffd8/0075
1027_26112002;26112002;Mechatroniker/Mechatronikerin;2c9681ec/72e038fa/0172/e08ec58b/0043
1027_26212006-EG;26212006-EG;Elektroniker/Elektronikerin - Fachrichtung Energie- und Gebäudetechnik;2c96949a/88e6e6af/0188/e6fabb7a/0011
1027_26122001;26122001;Elektroniker für Automatisierungstechnik/Elektronikerin für Automatisierungstechnik;2c96949a/88c2db4b/0188/d3b653c2/0170
1027_26212006-EG;26212006-EG;Elektroniker/Elektronikerin - Fachrichtung Energie- und Gebäudetechnik;2c9681ec/722bdcc6/0172/2c6c956f/003a
1027_21232001-SA;21232001-SA;Steinmetz und Steinbildhauer/Steinmetzin und Steinbildhauerin - Fachrichtung Steinmetzarbeiten;2c969491/8a21c8c9/018a/21fdc860/0191
1027_26122001;26122001;Elektroniker für Automatisierungstechnik/Elektronikerin für Automatisierungstechnik;2c96949a/813cc46d/0181/43702255/001e
1027_99000100-BJ;99000100-BJ;BVJ;2c96e486/82a1dc73/0182/ce8a42af/072e
1027_26212006-EG;26212006-EG;Elektroniker/Elektronikerin - Fachrichtung Energie- und Gebäudetechnik;2c969491/7b7c37a5/017b/7cc03d7c/033c
1027_43412003-AE-DS;43412003-AE-DS;Fachinformatiker/Fachinformatikerin - Fachrichtung Anwendungsentwicklung (+ duales Studium);2c96949a/82c4171b/0182/ca519b1f/0452
1027_26213001;26213001;Elektroniker für Betriebstechnik/Elektronikerin für Betriebstechnik;2c96e486/915515a9/0191/74656ef4/7a93
1027_63302008-SG;63302008-SG;Fachkraft für Gastronomie - Schwerpunkt Systemgastronomie;
1027_43102001-SI;43102001-SI;Fachinformatiker/Fachinformatikerin - Fachrichtung Systemintegration;2c969491/7b82ee2a/017b/8326765e/0124
1027_43102001-SI;43102001-SI;Fachinformatiker/Fachinformatikerin - Fachrichtung Systemintegration;2c96949a/8a6a1c07/018a/6e9a9963/042e
1027_24512003-FM;24512003-FM;Feinwerkmechaniker/Feinwerkmechanikerin - Schwerpunkt Feinmechanik;2c96e486/915515a9/0191/69a07688/6fe4
1027_99000100-BJ;99000100-BJ;BVJ;2c96e486/8a236187/018a/3b0cc5c6/5b2b
1027_33112001;33112001;Fliesen-, Platten- und Mosaikleger/Fliesen-, Platten- und Mosaiklegerin;2c96e486/915515a9/0191/699c8e26/6469
1027_26112002;26112002;Mechatroniker/Mechatronikerin;2c9681e8/6cfacdbb/016c/fb747167/0156
1027_63302003;63302003;Fachmann für Restaurants und Veranstaltungsgastronomie/Fachfrau für Restaurants und Veranstaltungsgastronomie;2c96e486/92052b96/0192/32e93517/5177
1027_26213001;26213001;Elektroniker für Betriebstechnik/Elektronikerin für Betriebstechnik;2c969491/7b785666/017b/79104f5e/03b1
1027_32202006-SB;32202006-SB;Tiefbaufacharbeiter/Tiefbaufacharbeiterin - Schwerpunkt Straßenbauarbeiten;2c969491/8a46018e/018a/46ad4cf5/0156
1027_26213001;26213001;Elektroniker für Betriebstechnik/Elektronikerin für Betriebstechnik;2c96949a/89256ac5/0189/25f03ccc/0086
1027_27212006-IB;27212006-IB;Bauzeichner/Bauzeichnerin - Schwerpunkt Ingenieurbau;2c969491/7af6085c/017a/f6099c72/0003
1027_26112002;26112002;Mechatroniker/Mechatronikerin;2c96949a/8a5e99ca/018a/65796f09/0769
1027_23212004-DK;23212004-DK;Mediengestalter Digital und Print/Mediengestalterin Digital und Print - Fachrichtung Designkonzeption;2c96e486/7acded71/017b/7c10c205/6b19
1027_26122001;26122001;Elektroniker für Automatisierungstechnik/Elektronikerin für Automatisierungstechnik;2c96e486/7acded71/017b/7c2bbe9f/01e0
1027_99000100-BJ;99000100-BJ;BVJ;2c96e486/8a236187/018a/3b0c686b/5930
1027_26122001;26122001;Elektroniker für Automatisierungstechnik/Elektronikerin für Automatisierungstechnik;2c96e486/932f8199/0193/449bfd4c/75d6
1027_26213001;26213001;Elektroniker für Betriebstechnik/Elektronikerin für Betriebstechnik;2c96949a/86e40b69/0186/ef1c7bb2/0165
1027_93312002-SB;93312002-SB;Steinmetz und Steinbildhauer/Steinmetzin und Steinbildhauerin - Fachrichtung Steinbildhauerarbeiten;2c96e486/915515a9/0191/5a3c0d35/7403
1027_26212006-EG;26212006-EG;Elektroniker/Elektronikerin - Fachrichtung Energie- und Gebäudetechnik;2c96949a/8a4b645a/018a/504e0c1b/0528
1027_26212006-EG;26212006-EG;Elektroniker/Elektronikerin - Fachrichtung Energie- und Gebäudetechnik;2c969491/7b7c37a5/017b/7c453fd0/008d
1027_26112002;26112002;Mechatroniker/Mechatronikerin;2c96e486/915515a9/0191/6ec83357/7f96
1027_26122001;26122001;Elektroniker für Automatisierungstechnik/Elektronikerin für Automatisierungstechnik;2c9681fa/73511cca/0173/5205d2c3/0410
1027_26122001;26122001;Elektroniker für Automatisierungstechnik/Elektronikerin für Automatisierungstechnik;2c96949a/813cc46d/0181/437a7dbb/005a
1027_21232001-SA;21232001-SA;Steinmetz und Steinbildhauer/Steinmetzin und Steinbildhauerin - Fachrichtung Steinmetzarbeiten;2c969491/8a21c8c9/018a/21d68910/0007
1027_43412003-AE-DS;43412003-AE-DS;Fachinformatiker/Fachinformatikerin - Fachrichtung Anwendungsentwicklung (+ duales Studium);2c96949a/82c4171b/0182/ca484922/041f
